2014,NL,CIN,CIN,C,4,81,N,N,N,N,Cincinnati Reds,Great American Ball Park,2476664,98,98,CIN,CIN,CIN
2014,AL,CLE,CLE,C,3,81,N,N,N,N,Cleveland Indians,Progressive Field,1437393,97,97,CLE,CLE,CLE
2014,NL,COL,COL,W,4,81,N,N,N,N,Colorado Rockies,Coors Field,2680329,115,116,COL,COL,COL
2014,AL,DET,DET,C,1,81,Y,N,N,N,Detroit Tigers,Comerica Park,2917209,105,104,DET,DET,DET
2014,AL,HOU,HOU,W,4,81,N,N,N,N,Houston Astros,Minute Maid Park,1751829,101,102,HOU,HOU,HOU
2014,AL,KCA,KC,C,2,81,N,Y,Y,N,Kansas City Royals,Kauffman Stadium,1956482,105,104,KC,KCA,KCA
2014,AL,LAA,LAA,W,1,81,Y,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3095935,96,95,LAA,LAA,LAA
2014,NL,LAN,LAD,W,1,81,Y,N,N,N,Los Angeles Dodgers,Dodger Stadium,3782337,96,95,LAD,LAN,LAN
2014,NL,MIA,MIA,E,4,81,N,N,N,N,Miami Marlins,Marlins Park,1732283,103,104,MIA,FLO,MIA
2014,NL,MIL,MIL,C,3,81,N,N,N,N,Milwaukee Brewers,Miller Park,2797384,102,103,MIL,ML4,MIL
2014,AL,MIN,MIN,C,5,81,N,N,N,N,Minnesota Twins,Target Field,2250606,102,103,MIN,MIN,MIN
2014,AL,NYA,NYY,E,2,81,N,N,N,N,New York Yankees,Yankee Stadium III,3401624,100,101,NYY,NYA,NYA
2014,NL,NYN,NYM,E,3,81,N,N,N,N,New York Mets,Citi Field,2148808,94,95,NYM,NYN,NYN
2014,AL,OAK,OAK,W,2,81,N,Y,N,N,Oakland Athletics,O.co Coliseum,2003628,99,97,OAK,OAK,OAK
2014,NL,PHI,PHI,E,5,81,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,2423852,100,101,PHI,PHI,PHI
2014,NL,PIT,PIT,C,2,81,N,Y,N,N,Pittsburgh Pirates,PNC Park,2442564,98,97,PIT,PIT,PIT
2014,NL,SDN,SD,W,3,81,N,N,N,N,San Diego Padres,Petco Park,2195373,91,91,SD,SDN,SDN
2014,AL,SEA,SEA,W,3,81,N,N,N,N,Seattle Mariners,Safeco Field,2064334,95,95,SEA,SEA,SEA
2014,NL,SFN,SF,W,2,81,N,Y,Y,Y,San Francisco Giants,AT&T Park,3368697,95,95,SF,SFN,SFN
2014,NL,SLN,STL,C,1,81,Y,N,N,N,St. Louis Cardinals,Busch Stadium III,3540649,101,100,STL,SLN,SLN
2014,AL,TBA,TB,E,4,81,N,N,N,N,Tampa Bay Rays,Tropicana Field,1446464,97,97,TBR,TBA,TBA
2014,AL,TEX,TEX,W,5,81,N,N,N,N,Texas Rangers,Rangers Ballpark in Arlington,2718733,101,101,TEX,TEX,TEX
2014,AL,TOR,TOR,E,3,81,N,N,N,N,Toronto Blue Jays,Rogers Centre,2375525,102,102,TOR,TOR,TOR
2014,NL,WAS,WAS,E,1,81,Y,N,N,N,Washington Nationals,Nationals Park,2579389,104,102,WAS,MON,WAS
2015,NL,ARI,ARI,W,3,81,N,N,N,N,Arizona Diamondbacks,Chase Field,2080145,107,106,ARI,ARI,ARI
2015,NL,ATL,ATL,E,4,81,N,N,N,N,Atlanta Braves,Turner Field,2001392,97,97,ATL,ATL,ATL
2015,AL,BAL,BAL,E,3,78,N,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2281202,103,104,BAL,BAL,BAL
2015,AL,BOS,BOS,E,5,81,N,N,N,N,Boston Red Sox,Fenway Park II,2880694,104,107,BOS,BOS,BOS
2015,AL,CHA,CWS,C,4,81,N,N,N,N,Chicago White Sox,U.S. Cellular Field,1755810,92,93,CWS,CHA,CHA
2015,NL,CHN,CHC,C,3,81,N,Y,N,N,Chicago Cubs,Wrigley Field,2919122,100,100,CHC,CHN,CHN
2015,NL,CIN,CIN,C,5,81,N,N,N,N,Cincinnati Reds,Great American Ball Park,2419506,101,101,CIN,CIN,CIN
2015,AL,CLE,CLE,C,3,80,N,N,N,N,Cleveland Indians,Progressive Field,1388905,106,106,CLE,CLE,CLE
2015,NL,COL,COL,W,5,81,N,N,N,N,Colorado Rockies,Coors Field,2506789,119,118,COL,COL,COL
2015,AL,DET,DET,C,5,81,N,N,N,N,Detroit Tigers,Comerica Park,2726048,97,98,DET,DET,DET
2015,AL,HOU,HOU,W,2,81,N,Y,N,N,Houston Astros,Minute Maid Park,2153585,97,99,HOU,HOU,HOU
2015,AL,KCA,KC,C,1,81,Y,N,Y,Y,Kansas City Royals,Kauffman Stadium,2708549,104,103,KC,KCA,KCA
2015,AL,LAA,LAA,W,3,81,N,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3012765,94,95,LAA,LAA,LAA
2015,NL,LAN,LAD,W,1,81,Y,N,N,N,Los Angeles Dodgers,Dodger Stadium,3764815,101,98,LAD,LAN,LAN
2015,NL,MIA,MIA,E,3,81,N,N,N,N,Miami Marlins,Marlins Park,1752235,98,97,MIA,FLO,MIA
2015,NL,MIL,MIL,C,4,81,N,N,N,N,Milwaukee Brewers,Miller Park,2542558,101,101,MIL,ML4,MIL
2015,AL,MIN,MIN,C,2,81,N,N,N,N,Minnesota Twins,Target Field,2220054,103,104,MIN,MIN,MIN
2015,AL,NYA,NYY,E,2,81,N,Y,N,N,New York Yankees,Yankee Stadium III,3193795,99,101,NYY,NYA,NYA
2015,NL,NYN,NYM,E,1,81,Y,N,Y,N,New York Mets,Citi Field,2569753,94,92,NYM,NYN,NYN
2015,AL,OAK,OAK,W,5,81,N,N,N,N,Oakland Athletics,O.co Coliseum,1768175,97,98,OAK,OAK,OAK
2015,NL,PHI,PHI,E,5,81,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,1831080,98,98,PHI,PHI,PHI
2015,NL,PIT,PIT,C,2,81,N,Y,N,N,Pittsburgh Pirates,PNC Park,2498596,99,97,PIT,PIT,PIT
2015,NL,SDN,SD,W,4,81,N,N,N,N,San Diego Padres,Petco Park,2459742,98,97,SD,SDN,SDN
2015,AL,SEA,SEA,W,4,81,N,N,N,N,Seattle Mariners,Safeco Field,2193581,92,94,SEA,SEA,SEA
2015,NL,SFN,SF,W,2,81,N,N,N,N,San Francisco Giants,AT&T Park,3375882,99,97,SF,SFN,SFN
2015,NL,SLN,STL,C,1,81,Y,N,N,N,St. Louis Cardinals,Busch Stadium III,3520889,102,101,STL,SLN,SLN
2015,AL,TBA,TB,E,4,84,N,N,N,N,Tampa Bay Rays,Tropicana Field,1287054,100,102,TBR,TBA,TBA
2015,AL,TEX,TEX,W,1,81,Y,N,N,N,Texas Rangers,Rangers Ballpark in Arlington,2491875,102,105,TEX,TEX,TEX
2015,AL,TOR,TOR,E,1,81,Y,N,N,N,Toronto Blue Jays,Rogers Centre,2794891,99,98,TOR,TOR,TOR
2015,NL,WAS,WAS,E,2,81,N,N,N,N,Washington Nationals,Nationals Park,2619843,102,99,WAS,MON,WAS
